Date,Spread,ZScore,Signal,PositionSize,Exposure,PnL,Capital,Event
2015-01-05,23.272018374353085,0.0,1.0,0.0,0.0,-0.0,1000000.0,
2015-01-06,22.706466650101405,0.0,1.0,0.0,0.0,-0.0,1000000.0,
2015-01-07,22.705185800701475,0.0,1.0,0.0,0.0,-0.0,1000000.0,
2015-01-08,22.75869452568558,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-09,22.419465993973475,0.0,1.0,0.0,0.0,-0.0,1000000.0,
2015-01-12,22.24002644929574,0.0,1.0,0.0,0.0,-0.0,1000000.0,
2015-01-13,22.39515108004156,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-14,22.652437185379725,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-15,22.78900621084069,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-16,23.2082981704392,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-20,23.27385220056817,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-21,23.652380363449396,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-22,24.446284963471353,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-23,24.738424674972833,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-26,24.37115561577347,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-27,23.474886473322776,0.0,1.0,0.0,0.0,-0.0,1000000.0,
2015-01-28,23.104997610184412,0.0,1.0,0.0,0.0,-0.0,1000000.0,
2015-01-29,23.1542500219014,0.0,1.0,0.0,0.0,0.0,1000000.0,
2015-01-30,24.370033503742256,1.4674695753610776,0.0,1.9700884446747504,0.0,0.0,1000000.0,
2015-02-02,23.987944215623827,0.9324490605346566,1.0,1.238731932627458,1.238731932627458,-0.001858097898941187,999999.9981419021,Entry
2015-02-03,23.951185692089812,0.8226425971145664,1.0,1.0721847484329594,1.0721847484329594,-0.045783777674114165,999999.9523581244,
2015-02-04,23.55555761594349,0.255786154347257,1.0,0.33882794256939563,0.33882794256939563,-0.4252864245047568,999999.5270717,
2015-02-05,23.41407403591489,0.02188206653399828,1.0,0.029614295800141868,0.029614295800141868,-0.04840241079859634,999999.4786692892,
2015-02-06,23.81514736634061,0.5002396248073381,1.0,0.6866804737229151,0.6866804737229151,0.010891904977891175,999999.4895611941,
2015-02-09,23.649746532196314,0.19997092662957716,1.0,0.2908149323462269,0.2908149323462269,-0.11417132145643602,999999.3753898726,
2015-02-10,24.101313228363306,0.7874261676365809,0.0,1.2500632179920903,0.0,0.1308861157970937,999999.5062759884,Exit
2015-02-11,24.028425774148193,0.6016335531560383,1.0,1.0600582470384907,1.0600582470384907,-0.0015900873705577362,999999.504685901,Entry
2015-02-12,24.3320711700771,1.0599246664933706,0.0,2.0,0.0,0.32029171875914786,999999.8249776198,Exit
2015-02-13,24.60864030580761,1.4708453615825694,0.0,2.0,0.0,0.0,999999.8249776198,
2015-02-17,24.33588142804952,0.8458270347141253,0.0,1.713306627405411,0.0,-0.0,999999.8249776198,
2015-02-18,24.205044974793935,0.5075631015484805,0.0,1.0726460826863828,0.0,-0.0,999999.8249776198,
2015-02-19,24.37871544801417,0.793443378784951,0.0,1.6675717765106326,0.0,0.0,999999.8249776198,
2015-02-20,24.184410028092294,0.42089230355480667,0.0,0.90237915448389,0.0,-0.0,999999.8249776198,
2015-02-23,23.83544915162745,-0.24858504540204943,1.0,0.5748469168249104,0.5748469168249104,-0.0008622703752373656,999999.8241153494,Entry
2015-02-24,24.001294330881553,0.18255638706944793,1.0,0.43371226439935856,0.43371226439935856,0.09512388798585694,999999.9192392374,
2015-02-25,24.395208882677217,1.0125258606759395,0.0,2.0,0.0,0.17019500384255676,1000000.0894342413,Exit
2015-02-26,24.987235297669912,2.1649218133008854,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-02-27,25.10716743879171,2.1958162298638992,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-03-02,25.665885493202577,2.6380235666861727,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-03-03,25.837780916563236,2.3370723850925494,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-03-04,25.89882400005397,2.0237995356851153,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-03-05,26.05386799824373,1.917602984358073,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-03-06,25.72453380633217,1.36151577236293,0.0,1.736996224720779,0.0,-0.0,1000000.0894342413,
2015-03-09,25.774011054463262,1.2808490874684735,0.0,1.610402382698837,0.0,0.0,1000000.0894342413,
2015-03-10,25.096255074032364,0.3561901712247847,0.0,0.47224796201788727,0.0,-0.0,1000000.0894342413,
2015-03-11,24.97256253028798,0.1379576211359668,0.0,0.18769665967728075,0.0,-0.0,1000000.0894342413,
2015-03-12,25.253351677197234,0.45091913283167906,0.0,0.6335349813581417,0.0,0.0,1000000.0894342413,
2015-03-13,24.85565551121946,-0.14746804641716796,0.0,0.21127112384299995,0.0,-0.0,1000000.0894342413,
2015-03-16,25.20378159357907,0.3099888443116349,0.0,0.44604054034046997,0.0,0.0,1000000.0894342413,
2015-03-17,25.013594763951374,-0.012742275640775114,0.0,0.01879941846275847,0.0,-0.0,1000000.0894342413,
2015-03-18,25.459400018055398,0.5709085299366898,0.0,0.8704389949503358,0.0,0.0,1000000.0894342413,
2015-03-19,25.392821482082503,0.4034927752845858,0.0,0.6330768110023015,0.0,-0.0,1000000.0894342413,
2015-03-20,25.46068106461907,0.43543562166968036,0.0,0.7258605406494679,0.0,0.0,1000000.0894342413,
2015-03-23,25.35076878333974,0.14896737895413548,0.0,0.2937892218216306,0.0,-0.0,1000000.0894342413,
2015-03-24,25.956205800130554,1.3521875187505432,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-03-25,25.523191427323084,0.25669953096816017,0.0,0.7024069321694006,0.0,-0.0,1000000.0894342413,
2015-03-26,25.327468189210272,-0.3383832666734057,0.0,0.9628412087796185,0.0,-0.0,1000000.0894342413,
2015-03-27,24.931024426005862,-1.3976880776285052,0.0,2.0,0.0,-0.0,1000000.0894342413,
2015-03-30,25.130472715998557,-0.7692270168020371,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-03-31,24.947251557138713,-1.1514054278776664,0.0,2.0,0.0,-0.0,1000000.0894342413,
2015-04-01,24.669326690401643,-1.7038340298794463,0.0,2.0,0.0,-0.0,1000000.0894342413,
2015-04-02,24.32086172458133,-2.2967657891026265,0.0,2.0,0.0,-0.0,1000000.0894342413,
2015-04-06,24.373806532526878,-1.8738554756963588,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-04-07,24.38644843926516,-1.6511396022182152,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-04-08,24.605698789202894,-1.0392903515925886,0.0,2.0,0.0,0.0,1000000.0894342413,
2015-04-09,24.556285732768558,-1.0706393769449085,0.0,2.0,0.0,-0.0,1000000.0894342413,
2015-04-10,24.4850392229736,-1.1113716132477445,0.0,2.0,0.0,-0.0,1000000.0894342413,
2015-04-13,24.426864431516062,-1.1496245446763358,0.0,2.0,0.0,-0.0,1000000.0894342413,
2015-04-14,24.082617372362108,-1.6291833639038413,1.0,2.0,2.0,-0.003,1000000.0864342413,Entry
2015-04-15,24.163883741999534,-1.3208256098079618,0.0,2.0,0.0,0.15953273927485168,1000000.2459669806,Exit
2015-04-16,24.086253826683215,-1.3147295789700681,1.0,2.0,2.0,-0.003,1000000.2429669806,Entry
2015-04-17,23.842780023723936,-1.5540519437422835,1.0,2.0,2.0,-0.4869476059185587,999999.7560193746,
2015-04-20,24.47881985829311,-0.3715730154739531,0.0,0.6786809149053358,0.0,1.26907966913835,1000001.0250990437,Exit
2015-04-21,24.524704026567825,-0.22137618746818283,0.0,0.42158295440638877,0.0,0.0,1000001.0250990437,
2015-04-22,24.85001131516286,0.6167028878608233,0.0,1.438594705717777,0.0,0.0,1000001.0250990437,
2015-04-23,25.187121142854465,1.5641457019553757,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-04-24,26.107132696801028,3.005210503916595,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-04-27,25.6693166679631,1.8666527196392673,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-04-28,25.61012785875048,1.6209407652328376,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-04-29,25.40629335861989,1.188894061332264,0.0,1.9779208509643909,0.0,-0.0,1000001.0250990437,
2015-04-30,24.839302210746375,0.23113793636678115,0.0,0.3839811763146706,0.0,-0.0,1000001.0250990437,
2015-05-01,24.825787953965325,0.16847862571140415,0.0,0.2827950993593232,0.0,-0.0,1000001.0250990437,
2015-05-04,24.968936376206535,0.3610119910202428,0.0,0.609686254201002,0.0,0.0,1000001.0250990437,
2015-05-05,24.49769731980153,-0.44658458097010467,0.0,0.7582137139306314,0.0,-0.0,1000001.0250990437,
2015-05-06,24.162370795959973,-0.9550655674856948,0.0,1.5830541092274444,0.0,-0.0,1000001.0250990437,
2015-05-07,24.459646305612043,-0.45287022667801596,0.0,0.748265809494391,0.0,0.0,1000001.0250990437,
2015-05-08,24.841693334214348,0.1495204649026993,0.0,0.24805874266307196,0.0,0.0,1000001.0250990437,
2015-05-11,24.708170017770247,-0.0960843724505144,0.0,0.16066268113734822,0.0,-0.0,1000001.0250990437,
2015-05-12,24.352325486528763,-0.7298967811267351,0.0,1.2482609245465524,0.0,-0.0,1000001.0250990437,
2015-05-13,24.364617690310485,-0.7379916116495868,0.0,1.2828815658491026,0.0,0.0,1000001.0250990437,
2015-05-14,24.83410333584763,0.013713263960689236,0.0,0.024889805579555297,0.0,0.0,1000001.0250990437,
2015-05-15,24.616214832833723,-0.49468344279684595,0.0,0.9827590155234911,0.0,-0.0,1000001.0250990437,
2015-05-18,24.51436428962935,-0.7024739148876988,0.0,1.399387508201848,0.0,-0.0,1000001.0250990437,
2015-05-19,24.823756661232196,-0.1174027304360248,0.0,0.2368574130614119,0.0,0.0,1000001.0250990437,
2015-05-20,24.885612568429426,0.003799393196715877,0.0,0.0076660704271295736,0.0,0.0,1000001.0250990437,
2015-05-21,25.079736199196063,0.4086983367958991,0.0,0.8294653408128725,0.0,0.0,1000001.0250990437,
2015-05-22,24.96044489365407,0.34832471652033453,0.0,0.8702552772926988,0.0,-0.0,1000001.0250990437,
2015-05-26,24.622863326254226,-0.4183690468980895,0.0,1.200169788729014,0.0,-0.0,1000001.0250990437,
2015-05-27,24.94454142075368,0.718474513541869,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-05-28,24.95231133448782,0.9548369590658256,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-05-29,24.562810387428485,-0.5417708585088838,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-01,24.68106031417778,-0.04251187883157061,0.0,0.17043944649308168,0.0,0.0,1000001.0250990437,
2015-06-02,24.89768102138599,0.8528601516497696,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-06-03,24.970382180031024,1.0380410057558318,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-06-04,24.749602069368137,0.039930690659531295,0.0,0.18746915978763937,0.0,-0.0,1000001.0250990437,
2015-06-05,24.582100619783176,-0.8010359701061,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-08,24.27555983506884,-1.927881867024559,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-09,24.285139198059582,-1.6529777957613208,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-06-10,24.757375797799543,0.16665181332351267,0.0,0.7055763969836892,0.0,0.0,1000001.0250990437,
2015-06-11,24.653991779855208,-0.35383120650889355,0.0,1.59504662153714,0.0,-0.0,1000001.0250990437,
2015-06-12,24.548934392563957,-0.7553909935803498,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-15,24.28568085151048,-1.709288832637177,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-16,24.308092164385208,-1.4984269878667293,0.0,2.0,0.0,0.0,1000001.0250990437,
2015-06-17,24.26402635751432,-1.4751378092871417,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-18,24.59397218374108,-0.20621772612184977,0.0,0.7754070298899298,0.0,0.0,1000001.0250990437,
2015-06-19,24.542364984661436,-0.32276971344528416,0.0,1.3090973806840172,0.0,-0.0,1000001.0250990437,
2015-06-22,24.583842779065698,-0.08258754322914233,0.0,0.35388336661116454,0.0,0.0,1000001.0250990437,
2015-06-23,24.705935355153354,0.4207796892719021,0.0,1.7945103188481577,0.0,0.0,1000001.0250990437,
2015-06-24,24.566447759534448,-0.09931277419120209,0.0,0.45000060145629467,0.0,-0.0,1000001.0250990437,
2015-06-25,24.46979609122882,-0.4615971337030527,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-26,24.38480730233854,-0.8178935211195839,0.0,2.0,0.0,-0.0,1000001.0250990437,
2015-06-29,23.9868215507756,-2.2092064779145018,1.0,2.0,2.0,-0.003,1000001.0220990437,Entry
2015-06-30,23.887000195791973,-2.214283202235779,1.0,2.0,2.0,-0.1996427099672502,1000000.8224563338,
2015-07-01,23.936567713904747,-1.843150125887122,1.0,2.0,2.0,0.09913503622554742,1000000.92159137,
2015-07-02,23.92314112803917,-1.6723426118934164,1.0,2.0,2.0,-0.026853171731154646,1000000.8947381983,
