Date,Spread,ZScore,Signal,PositionSize,Exposure,PnL,Capital,Event
2015-01-05,50.161065156751256,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-06,49.359169781943955,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-07,49.99473810364772,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-08,50.57855212090091,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-09,50.59690365270394,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-12,50.06378522117459,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-13,49.57641373678321,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-14,49.26965516080236,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-15,48.66611619007216,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-16,48.57386822379617,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-20,49.478192230615505,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-21,48.720654512116006,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-22,48.849008289730996,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-23,49.055712779396295,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-26,49.26091307926966,0.0,0.0,0.0,0.0,0.0,1000000.0,
2015-01-27,48.65204564847523,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-28,48.21698762661265,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-29,42.69430914146013,0.0,0.0,0.0,0.0,-0.0,1000000.0,
2015-01-30,41.8191339764662,-2.974730658572676,0.0,1.2878165710407852,0.0,-0.0,1000000.0,
2015-02-02,43.93178075712091,-1.7706158284765363,0.0,0.7054367308278037,0.0,0.0,1000000.0,
2015-02-03,44.83008947351381,-1.26510468146722,0.0,0.4880565951953485,0.0,0.0,1000000.0,
2015-02-04,44.82601657691013,-1.1431320290579607,0.0,0.42749997947681523,0.0,-0.0,1000000.0,
2015-02-05,45.50572184927696,-0.8044633670019866,0.0,0.30064572077668394,0.0,0.0,1000000.0,
2015-02-06,44.4004832087903,-1.1013552076719937,0.0,0.41133326943066073,0.0,-0.0,1000000.0,
2015-02-09,44.959873174398474,-0.8064186323574474,0.0,0.30854573720460576,0.0,0.0,1000000.0,
2015-02-10,47.31450673890304,0.1526562285157059,0.0,0.06061900806928781,0.0,0.0,1000000.0,
2015-02-11,47.35235839719324,0.21834963244758304,0.0,0.08936779701937574,0.0,0.0,1000000.0,
2015-02-12,47.69808944480168,0.4016127939583535,0.0,0.16839992281421465,0.0,0.0,1000000.0,
2015-02-13,48.04133098911104,0.563973042319193,0.0,0.23873830196181162,0.0,0.0,1000000.0,
