Date,Spread,ZScore,Signal,PositionSize,Exposure,PnL,Capital,Event
2015-01-30,22.330336247185006,1.510961391107496,1.0,2.0,2.0,-0.003,999999.997,Entry
2015-10-23,30.61528923867698,2.2902030355206677,0.0,1.5468345016666583,0.0,1.6382979831072462,1000013.4339514457,Exit
2018-07-24,55.95079704249678,2.2262179879032824,-1.0,1.0094490163619572,-1.0094490163619572,-0.0015141735245429357,1000013.4324372722,Entry
2018-08-02,53.79477187509238,0.24000995800065458,0.0,0.12472749262220333,0.0,0.21414513726431528,1000014.3044150005,Exit
2018-08-09,54.875966806383005,0.5748378355042636,-1.0,0.4357993484388932,-0.4357993484388932,-0.0006536990226583398,1000014.3037613014,Entry
2018-08-10,54.24267270490643,0.0324590679338318,0.0,0.025607668068069907,0.0,0.2753354577710262,1000014.5790967592,Exit
2018-08-14,54.626429290394626,0.22566768220182137,-1.0,0.1935918652516137,-0.1935918652516137,-0.00029038779787742057,1000014.5788063714,Entry
2018-08-15,53.43171398702679,-0.8515457767137107,0.0,0.7534169851902417,0.0,0.2309967762257495,1000014.8098031477,Exit
2018-08-27,55.19287196645053,2.136080237265812,-1.0,2.0,-2.0,-0.003,1000014.8068031477,Entry
2018-09-04,53.58536077056719,-0.7269133100211059,0.0,0.9294019204392748,0.0,0.2777573569911902,1000016.7106292656,Exit
2019-03-20,55.23990985796962,1.8494324244321196,-1.0,0.9222481362177514,-0.9222481362177514,-0.0013833722043266271,1000016.7092458934,Entry
2019-03-25,53.97017732949282,0.8069772102314957,0.0,0.41406994375642964,0.0,0.3006034226318434,1000017.622443871,Exit
2019-04-04,54.91311798733174,1.286498760957742,-1.0,1.197126685306199,-1.197126685306199,-0.0017956900279592987,1000017.620648181,Entry
2019-04-08,54.24753942365675,0.5308945560459536,0.0,0.6146557788296557,0.0,0.10509640062133356,1000018.3681265055,Exit
2019-04-11,54.38408763318187,0.5570275195525911,-1.0,0.6613814503162115,-0.6613814503162115,-0.0009920721754743172,1000018.3671344334,Entry
2019-04-30,54.19003613224466,-0.865097543341211,0.0,0.5322362505883895,0.0,6.131174939617466,1000018.363602608,Exit
2019-07-26,57.486105762415406,3.7449759989654248,-1.0,2.0,-2.0,-0.003,1000018.360602608,Entry
2019-08-05,52.60485567082741,-0.17465787337740285,0.0,0.08333536849122937,0.0,0.703492984972895,1000022.6100939725,Exit
2019-08-08,55.00919439099345,0.8207946039212409,-1.0,0.39933531481883466,-0.39933531481883466,-0.000599002972228252,1000022.6094949696,Entry
2019-08-09,54.24196001957928,0.3940096756110216,0.0,0.1934764588761963,0.0,0.30578477627627965,1000022.9152797458,Exit
2019-08-13,54.70242276361763,0.5259000486414139,-1.0,0.2631797112172345,-0.2631797112172345,-0.0003947695668258517,1000022.9148849762,Entry
2019-08-14,53.37779254607257,-0.18172384924935667,0.0,0.09318749666048864,0.0,0.34822102855630654,1000023.2631060048,Exit
2019-08-19,54.928209467254575,0.46211495425046845,-1.0,0.27786849485861753,-0.27786849485861753,-0.0004168027422879263,1000023.2626892021,Entry
2019-08-20,54.16470828206851,-0.07764479229211511,0.0,0.04993716918119964,0.0,0.21173612240813466,1000023.4744253245,Exit
