Date,Spread,ZScore,Signal,PositionSize,Exposure,PnL,Capital,Event
2019-05-28,5.601886805043883,-2.2461999035143867,1.0,0.8626407394475863,0.8626407394475863,-0.0012939611091713796,999999.9987060389,Entry
2019-05-29,6.627094738711833,-1.615870891777081,0.0,0.5771874282462753,0.0,0.8830921688776812,1000000.8817982078,Exit
2019-06-04,5.274599116044165,-1.599276458380691,1.0,0.6100808072799038,0.6100808072799038,-0.0009151212109198557,1000000.8808830866,Entry
2019-06-13,6.428573177902834,-0.2485268504919266,0.0,0.11502248683460219,0.0,0.33060421364972004,1000001.6819386939,Exit
2019-07-09,5.877475385877254,-1.5510670647134326,1.0,0.9972666605675147,0.9972666605675147,-0.001495899990851272,1000001.6804427939,Entry
2019-07-12,6.295350126724401,-1.376915242284839,0.0,0.9316236632619888,0.0,0.1840503829136307,1000002.2078695468,Exit
2019-07-15,5.242983674879284,-1.8373269549332556,1.0,1.1331462328107977,1.1331462328107977,-0.0016997193492161967,1000002.2061698275,Entry
2019-07-18,7.131016077092518,-0.4037676108271644,0.0,0.22917587672800818,0.0,0.897735745908091,1000003.7286335884,Exit
2019-08-08,5.417380979970197,-1.0851205148676153,1.0,0.47532445866578765,0.47532445866578765,-0.0007129866879986814,1000003.7279206017,Entry
2019-08-12,6.799888150245188,-0.4732216583945212,0.0,0.2052131398691781,0.0,1.1918096557067543,1000004.5638995629,Exit
2020-02-18,4.4621807188530624,-2.438913156565655,1.0,0.795947842363787,0.795947842363787,-0.0011939217635456806,1000004.5627056411,Entry
2020-02-21,7.6429474924147485,-0.8299732590615423,0.0,0.20351449667164548,0.0,1.4457513862390965,1000005.6672859286,Exit
2020-03-20,4.835906901337353,-2.884619304029998,1.0,1.9063024773072006,1.9063024773072006,-0.002859453715960801,1000005.664426475,Entry
2020-05-07,7.089711261757785,1.6608069115732906,0.0,0.38643842336387385,0.0,0.4079438908188641,1000000.5684177787,Exit
2020-05-11,5.174453166916109,1.023949156535168,1.0,0.2184072949961227,0.2184072949961227,-0.00032761094249418403,1000000.5680901677,Entry
2020-05-12,6.835126011542698,1.2424031748833557,0.0,0.25383905930741085,0.0,0.3623754529259155,1000000.9304656206,Exit
2020-05-14,5.420253675459662,0.7392562613934499,1.0,0.14568124500234428,0.14568124500234428,-0.00021852186750351643,1000000.9302470987,Entry
2020-05-18,6.634960480395733,0.8284149312964693,0.0,0.1770174533507623,0.0,0.16605249679787787,1000001.0893216494,Exit
2020-05-19,5.065782891755987,0.4242770934954873,1.0,0.09384601710914513,0.09384601710914513,-0.00014076902566371769,1000001.0891808803,Entry
2020-05-21,7.017414686881011,0.7524977694059692,0.0,0.20445666710370722,0.0,0.1645676926154792,1000001.2820693866,Exit
2020-07-24,1.1573030350930225,-3.6591588379219915,1.0,0.686380062085984,0.686380062085984,-0.001029570093128976,1000001.2810398164,Entry
2020-08-03,6.433693398238418,-0.7444241647283617,0.0,0.06938704127458625,0.0,0.22209482390242685,1000002.7281045035,Exit
