Date,Spread,ZScore,Signal,PositionSize,Exposure,PnL,Capital,Event
2015-02-10,-52.6269147527435,-0.11060280155810201,1.0,0.041226816710517644,0.041226816710517644,-6.184022506577647e-05,999999.9999381598,Entry
2015-03-25,-50.9306704957217,2.4078760899015026,0.0,2.0,0.0,2.375535416936614,1000004.900873227,Exit
2015-03-30,-52.19149709148941,0.5673325369859757,1.0,0.4999168835113711,0.4999168835113711,-0.0007498753252670567,1000004.9001233517,Entry
2015-04-07,-50.94829959107073,1.3628618440402953,0.0,1.38215147145226,0.0,0.3414169686506346,1000005.292604447,Exit
2015-04-09,-52.1157019692121,-0.05716361188718993,1.0,0.06571735344144676,0.06571735344144676,-9.857603016217014e-05,1000005.2925058709,Entry
2015-04-17,-50.90096742922585,1.1441093085966318,0.0,1.499971590875887,0.0,0.36140928915369797,1000006.0255598377,Exit
2015-04-20,-52.2102444652655,-0.6684988512696826,1.0,0.937100999111809,0.937100999111809,-0.0014056514986677136,1000006.0241541862,Entry
2015-06-16,-50.98033691687675,1.67574123672689,0.0,1.6509180818434237,0.0,0.30011839899567766,1000013.8425075915,Exit
2015-06-18,-51.53252217235701,0.8796430029977569,1.0,0.7998192205456749,0.7998192205456749,-0.0011997288308185125,1000013.8413078627,Entry
2015-06-24,-49.819625751959755,1.8977022918554267,0.0,1.6740955167071176,0.0,1.0900139101858937,1000015.1299181684,Exit
2016-10-27,-51.755063470416964,-2.4943828642408916,1.0,2.0,2.0,-0.003,1000015.1269181684,Entry
2016-10-28,-50.24574985027389,-0.8632839327156403,0.0,0.9785611614710086,0.0,3.0156272402861504,1000018.1425454087,Exit
2019-01-25,-24.98201907272196,2.3158173571054728,-1.0,0.8870117133054813,-0.8870117133054813,-0.0013305175699582221,1000018.1412148911,Entry
2019-01-28,-26.128470970439743,1.646837111407579,0.0,0.6005459421183341,0.0,1.0155857444470118,1000019.1568006355,Exit
2019-01-30,-22.788668682156185,2.1951929692161367,-1.0,0.6977977069259936,-0.6977977069259936,-0.0010466965603889904,1000019.155753939,Entry
2019-03-01,-25.883964184903547,-1.8196781888988554,0.0,1.565973419187705,0.0,0.7015855837491058,1000020.407872034,Exit
2019-04-03,-24.339635966178065,2.5970904114853277,-1.0,2.0,-2.0,-0.003,1000020.404872034,Entry
2019-04-09,-25.89760060314039,0.5914181307165981,0.0,0.40303622227621405,0.0,0.9027148417866028,1000022.1542269426,Exit
2019-04-10,-24.280740946553784,1.4941499391908524,-1.0,0.9682498713183275,-0.9682498713183275,-0.0014523748069774913,1000022.1527745677,Entry
