Date,Spread,ZScore,Signal,PositionSize,Exposure,PnL,Capital,Event
2023-03-08,23.492735110900625,-1.434432708484327,1.0,0.771999477059707,0.771999477059707,-0.0011579992155895604,1000039.9717773738,Entry
2023-03-21,25.88386078708075,0.86950404552623,0.0,0.3958180845893013,0.0,2.365221970678553,1000041.2494386462,Exit
2023-03-22,22.90894754937166,-0.40721107037914633,1.0,0.20343402952812695,0.20343402952812695,-0.00030515104429219045,1000041.2491334951,Entry
2023-03-24,24.432091470962277,0.39490542042494853,0.0,0.19677900858051448,0.0,0.39837362566041096,1000041.6057930943,Exit
2023-03-27,22.557959477785488,-0.4911826861966762,1.0,0.24415721268558657,0.24415721268558657,-0.00036623581902837986,1000041.6054268584,Entry
2023-04-03,24.4383757880517,1.1344564011462148,0.0,0.7129233124900352,0.0,0.26164268841511457,1000042.87452998,Exit
2023-05-25,24.09000392574157,-2.6603880431600744,1.0,0.7837661727043083,0.7837661727043083,-0.0011756492590564624,1000042.8733543308,Entry
2023-05-31,24.885518112673765,-1.2002232461983051,0.0,0.2183427755733828,0.0,1.886187786122234,1000041.6875184712,Exit
2023-06-08,21.84106564872198,-1.2611593227153226,1.0,0.20823945091640259,0.20823945091640259,-0.0003123591763746039,1000041.687206112,Entry
2023-06-20,24.767244855880705,0.09102986037958354,0.0,0.018331136347077222,0.0,0.019556283113274182,1000042.1826736655,Exit
2023-07-03,24.068551977086102,-0.20986247881780665,1.0,0.04968130856097201,0.04968130856097201,-7.452196284145803e-05,1000042.1825991435,Entry
2023-07-05,27.672755635182654,0.6555679271625724,0.0,0.15616845395702927,0.0,0.17898703209163738,1000042.3615861755,Exit
2023-07-10,22.25276112765455,-0.676742945749921,1.0,0.16127877336082122,0.16127877336082122,-0.00024191816004123182,1000042.3613442574,Entry
2023-07-11,24.95674033920905,-0.11233241196561675,0.0,0.028576779560371794,0.0,0.43585253227262855,1000042.7971967896,Exit
2023-08-24,45.464344425532445,2.1465893094222186,-1.0,0.6600871547525888,-0.6600871547525888,-0.0009901307321288832,1000042.7962066589,Entry
2023-10-27,42.926616231925166,-2.3830463354848948,0.0,0.771287508697028,0.0,1.5832761829758375,1000047.5301856076,Exit
2023-10-30,45.469470382061544,-1.423662448512932,-1.0,0.43634485565247705,-0.43634485565247705,-0.0006545172834787156,1000047.5295310903,Entry
2023-10-31,43.103578249583435,-1.8445893425802582,0.0,0.5094668414481787,0.0,1.0316903437520129,1000048.561221434,Exit
2023-12-11,22.751709624366086,-3.045309340795161,1.0,0.793098030471661,0.793098030471661,-0.0011896470457074917,1000048.560031787,Entry
2023-12-20,26.805854162955512,-0.2558003210620578,0.0,0.0364312207764566,0.0,0.7767186778607036,1000046.8490701759,Exit
2023-12-26,23.381079360081117,-0.5639344013736833,1.0,0.09145549665738135,0.09145549665738135,-0.00013718324498607204,1000046.8489329927,Entry
